Id,Name,Year,Gender,Count
4348,Lennie,1882,F,20
4349,Lucia,1882,F,20
4350,Maudie,1882,F,20
4351,Ottilie,1882,F,20
4352,Savannah,1882,F,20
4353,Bonnie,1882,F,19
4354,Clyde,1882,F,19
4355,Donna,1882,F,19
4356,Gracie,1882,F,19
4357,Jannie,1882,F,19
4358,Kitty,1882,F,19
4359,Lenore,1882,F,19
4360,Leonora,1882,F,19
4361,Letitia,1882,F,19
4362,Louie,1882,F,19
4363,Rilla,1882,F,19
4364,Sena,1882,F,19
4365,Tessie,1882,F,19
4366,Adella,1882,F,18
4367,Alida,1882,F,18
4368,Altha,1882,F,18
4369,Aurelia,1882,F,18
4370,Betsy,1882,F,18
4371,Cleo,1882,F,18
4372,Donnie,1882,F,18
4373,James,1882,F,18
4374,Lavinia,1882,F,18
4375,Meda,1882,F,18
4376,Nevada,1882,F,18
4377,Ona,1882,F,18
4378,Rosella,1882,F,18
4379,Una,1882,F,18
4380,Winnifred,1882,F,18
4381,Adda,1882,F,17
4382,Adela,1882,F,17
4383,Daisie,1882,F,17
4384,Elmira,1882,F,17
4385,Emelia,1882,F,17
4386,Henry,1882,F,17
4387,Marietta,1882,F,17
4388,Mazie,1882,F,17
4389,Patsy,1882,F,17
4390,Rae,1882,F,17
4391,Velma,1882,F,17
4392,Zona,1882,F,17
4393,Adaline,1882,F,16
4394,Bella,1882,F,16
4395,Clemmie,1882,F,16
4396,Corrie,1882,F,16
4397,Doris,1882,F,16
4398,Eddie,1882,F,16
4399,Hilma,1882,F,16
4400,Hortense,1882,F,16
4401,India,1882,F,16
4402,Iola,1882,F,16
4403,Jenny,1882,F,16
4404,Liddie,1882,F,16
4405,Liza,1882,F,16
4406,Matie,1882,F,16
4407,Mellie,1882,F,16
4408,Minta,1882,F,16
4409,Vada,1882,F,16
4410,Arminta,1882,F,15
4411,Deborah,1882,F,15
4412,Dorothea,1882,F,15
4413,Ethelyn,1882,F,15
4414,Ione,1882,F,15
4415,Jettie,1882,F,15
4416,Joanna,1882,F,15
4417,Joe,1882,F,15
4418,Leta,1882,F,15
4419,Libbie,1882,F,15
4420,Luvenia,1882,F,15
4421,Muriel,1882,F,15
4422,Natalie,1882,F,15
4423,Ray,1882,F,15
4424,Rosanna,1882,F,15
4425,Samantha,1882,F,15
4426,Tilda,1882,F,15
4427,Willa,1882,F,15
4428,Abigail,1882,F,14
4429,Arvilla,1882,F,14
4430,Christena,1882,F,14
4431,Harry,1882,F,14
4432,Lenna,1882,F,14
4433,Lissie,1882,F,14
4434,Lutie,1882,F,14
4435,Mathilde,1882,F,14
4436,Serena,1882,F,14
4437,Sophronia,1882,F,14
4438,Tempie,1882,F,14
4439,Verda,1882,F,14
4440,Vernie,1882,F,14
4441,Wilma,1882,F,14
4442,Aimee,1882,F,13
4443,Alva,1882,F,13
4444,America,1882,F,13
4445,Arizona,1882,F,13
4446,Aura,1882,F,13
4447,Cathrine,1882,F,13
4448,Clarissa,1882,F,13
4449,Connie,1882,F,13
4450,Dena,1882,F,13
4451,Emeline,1882,F,13
4452,Emmer,1882,F,13
4453,Evalyn,1882,F,13
4454,Inga,1882,F,13
4455,Lonnie,1882,F,13
4456,Malvina,1882,F,13
4457,Mintie,1882,F,13
4458,Norah,1882,F,13
4459,Ocie,1882,F,13
4460,Opal,1882,F,13
4461,Rowena,1882,F,13
4462,Theresia,1882,F,13
4463,Tressie,1882,F,13
4464,Vena,1882,F,13
4465,Besse,1882,F,12
4466,Camilla,1882,F,12
4467,Corine,1882,F,12
4468,Dee,1882,F,12
4469,Dorcas,1882,F,12
4470,Easter,1882,F,12
4471,Elda,1882,F,12
4472,Elizebeth,1882,F,12
4473,Eloise,1882,F,12
4474,Erna,1882,F,12
4475,Etna,1882,F,12
4476,Eugenie,1882,F,12
4477,Gena,1882,F,12
4478,Geraldine,1882,F,12
4479,Hedwig,1882,F,12
4480,Huldah,1882,F,12
4481,Idella,1882,F,12
4482,Imogene,1882,F,12
4483,Isa,1882,F,12
4484,Jeanne,1882,F,12
4485,Lauretta,1882,F,12
4486,Loula,1882,F,12
4487,Magdalene,1882,F,12
4488,Mallie,1882,F,12
4489,Mame,1882,F,12
4490,Margery,1882,F,12
4491,Onie,1882,F,12
4492,Robert,1882,F,12
4493,Suzanne,1882,F,12
4494,Thomas,1882,F,12
4495,Abby,1882,F,11
4496,Althea,1882,F,11
4497,Amalia,1882,F,11
4498,Anastasia,1882,F,11
4499,Angelina,1882,F,11
4500,Annetta,1882,F,11
4501,Arie,1882,F,11
4502,Arrie,1882,F,11
4503,Beryl,1882,F,11
4504,Claudie,1882,F,11
4505,Corda,1882,F,11
4506,Cordia,1882,F,11
4507,Dicie,1882,F,11
4508,Docia,1882,F,11
4509,Donie,1882,F,11
4510,Eleanora,1882,F,11
4511,Emelie,1882,F,11
4512,Emmie,1882,F,11
4513,Florida,1882,F,11
4514,Frank,1882,F,11
4515,Irena,1882,F,11
4516,Ivah,1882,F,11
4517,Joan,1882,F,11
4518,Josiephine,1882,F,11
4519,Lelah,1882,F,11
4520,Leone,1882,F,11
4521,Lovie,1882,F,11
4522,Madie,1882,F,11
4523,Manda,1882,F,11
4524,Merle,1882,F,11
4525,Mona,1882,F,11
4526,Nella,1882,F,11
4527,Pansy,1882,F,11
4528,Queen,1882,F,11
4529,Queenie,1882,F,11
4530,Sybil,1882,F,11
4531,Annabel,1882,F,10
4532,Ara,1882,F,10
4533,Attie,1882,F,10
4534,Bird,1882,F,10
4535,Bulah,1882,F,10
4536,Carolina,1882,F,10
4537,Delilah,1882,F,10
4538,Dell,1882,F,10
4539,Dellar,1882,F,10
4540,Delphine,1882,F,10
4541,Dolores,1882,F,10
4542,Dottie,1882,F,10
4543,Edyth,1882,F,10
4544,Elinor,1882,F,10
4545,Esta,1882,F,10
4546,Ester,1882,F,10
4547,Genie,1882,F,10
4548,Gretchen,1882,F,10
4549,Hermina,1882,F,10
4550,Icy,1882,F,10
4551,Jewel,1882,F,10
4552,Josefa,1882,F,10
4553,Katheryn,1882,F,10
4554,Leanna,1882,F,10
4555,Loma,1882,F,10
4556,Marcia,1882,F,10
4557,Marinda,1882,F,10
4558,Melinda,1882,F,10
4559,Metta,1882,F,10
4560,Nelly,1882,F,10
4561,Odessa,1882,F,10
4562,Odie,1882,F,10
4563,Philomena,1882,F,10
4564,Sula,1882,F,10
4565,Tennessee,1882,F,10
4566,Theo,1882,F,10
4567,Tressa,1882,F,10
4568,Wanda,1882,F,10
4569,Aline,1882,F,9
4570,Amie,1882,F,9
4571,Avis,1882,F,9
4572,Celeste,1882,F,9
4573,Cordie,1882,F,9
4574,Dosha,1882,F,9
4575,Eller,1882,F,9
4576,Elvina,1882,F,9
4577,Ethyl,1882,F,9
4578,Eulalia,1882,F,9
4579,Evangeline,1882,F,9
4580,Faith,1882,F,9
4581,Felicia,1882,F,9
4582,Florance,1882,F,9
4583,Fred,1882,F,9
4584,Frona,1882,F,9
4585,Glennie,1882,F,9
4586,Hassie,1882,F,9
4587,Henriette,1882,F,9
4588,Hetty,1882,F,9
4589,Isadora,1882,F,9
4590,Juliette,1882,F,9
4591,Kathryne,1882,F,9
4592,Kizzie,1882,F,9
4593,Lavada,1882,F,9
4594,Leslie,1882,F,9
4595,Luetta,1882,F,9
4596,Nanie,1882,F,9
4597,Nena,1882,F,9
4598,Nonie,1882,F,9
4599,Ottie,1882,F,9
4600,Paulina,1882,F,9
4601,Pennie,1882,F,9
4602,Petra,1882,F,9
4603,Reba,1882,F,9
4604,Rosemary,1882,F,9
4605,Shirley,1882,F,9
4606,Sidney,1882,F,9
4607,Ursula,1882,F,9
4608,Vallie,1882,F,9
4609,Viva,1882,F,9
4610,Winona,1882,F,9
4611,Zada,1882,F,9
4612,Zola,1882,F,9
4613,Audie,1882,F,8
4614,Augustine,1882,F,8
4615,Aurora,1882,F,8
4616,Beckie,1882,F,8
4617,Buna,1882,F,8
4618,Caldonia,1882,F,8
4619,Calla,1882,F,8
4620,Candace,1882,F,8
4621,Carlotta,1882,F,8
4622,Clarice,1882,F,8
4623,Claude,1882,F,8
4624,Corrine,1882,F,8
4625,Crete,1882,F,8
4626,Dessa,1882,F,8
4627,Diana,1882,F,8
4628,Dinah,1882,F,8
4629,Edla,1882,F,8
4630,Eleonora,1882,F,8
4631,Elfrieda,1882,F,8
4632,Elisa,1882,F,8
4633,Elmina,1882,F,8
4634,Elta,1882,F,8
4635,Elvie,1882,F,8
4636,Emilia,1882,F,8
4637,Estell,1882,F,8
4638,Evaline,1882,F,8
4639,Eveline,1882,F,8
4640,Florrie,1882,F,8
4641,Fronia,1882,F,8
4642,Gail,1882,F,8
4643,Ira,1882,F,8
4644,Izora,1882,F,8
4645,Jessica,1882,F,8
4646,Jodie,1882,F,8
4647,Johannah,1882,F,8
4648,Judith,1882,F,8
4649,Kattie,1882,F,8
4650,Luisa,1882,F,8
4651,Manuela,1882,F,8
4652,Mettie,1882,F,8
4653,Myrtis,1882,F,8
4654,Nelia,1882,F,8
4655,Nita,1882,F,8
4656,Osa,1882,F,8
4657,Ova,1882,F,8
4658,Paralee,1882,F,8
4659,Parthenia,1882,F,8
4660,Phyllis,1882,F,8
4661,Rachael,1882,F,8
4662,Rettie,1882,F,8
4663,Rosalia,1882,F,8
4664,Rosia,1882,F,8
4665,Rosina,1882,F,8
4666,Roxanna,1882,F,8
4667,Theodosia,1882,F,8
4668,Tiny,1882,F,8
4669,Tommie,1882,F,8
4670,Trudie,1882,F,8
4671,Verona,1882,F,8
4672,Vertie,1882,F,8
4673,Wilhelmine,1882,F,8
4674,Zoa,1882,F,8
4675,Agusta,1882,F,7
4676,Albina,1882,F,7
4677,Alicia,1882,F,7
4678,Almira,1882,F,7
4679,Alphonsine,1882,F,7
4680,Alvena,1882,F,7
4681,Ana,1882,F,7
4682,Ardella,1882,F,7
4683,Audrey,1882,F,7
4684,Bennie,1882,F,7
4685,Camille,1882,F,7
4686,Cammie,1882,F,7
4687,Carmen,1882,F,7
4688,Cary,1882,F,7
4689,Celestine,1882,F,7
4690,Celina,1882,F,7
4691,Cherry,1882,F,7
4692,Christie,1882,F,7
4693,Coral,1882,F,7
4694,Dellie,1882,F,7
4695,Delpha,1882,F,7
4696,Delphia,1882,F,7
4697,Effa,1882,F,7
4698,Eleanore,1882,F,7
4699,Era,1882,F,7
4700,Evelina,1882,F,7
4701,Exie,1882,F,7
4702,Gene,1882,F,7
4703,Georgina,1882,F,7
4704,Golda,1882,F,7
4705,Guadalupe,1882,F,7
4706,Jeffie,1882,F,7
4707,Jinnie,1882,F,7
4708,Joyce,1882,F,7
4709,Juana,1882,F,7
4710,Juliet,1882,F,7
4711,Kathyrn,1882,F,7
4712,Letta,1882,F,7
4713,Levina,1882,F,7
4714,Lollie,1882,F,7
4715,Loretto,1882,F,7
4716,Lucindy,1882,F,7
4717,Magdalen,1882,F,7
4718,Magnolia,1882,F,7
4719,Malissa,1882,F,7
4720,Manie,1882,F,7
4721,Mannie,1882,F,7
4722,Marilla,1882,F,7
4723,Maybell,1882,F,7
4724,Maymie,1882,F,7
4725,Mercedes,1882,F,7
4726,Mercy,1882,F,7
4727,Mima,1882,F,7
4728,Odile,1882,F,7
4729,Orah,1882,F,7
4730,Osie,1882,F,7
4731,Prudence,1882,F,7
4732,Prudie,1882,F,7
4733,Rhea,1882,F,7
4734,Rinda,1882,F,7
4735,Rosena,1882,F,7
4736,Rosy,1882,F,7
4737,Roxy,1882,F,7
4738,Sarrah,1882,F,7
4739,Susannah,1882,F,7
4740,Thea,1882,F,7
4741,Tula,1882,F,7
4742,Ula,1882,F,7
4743,Walter,1882,F,7
4744,Will,1882,F,7
4745,Zadie,1882,F,7
4746,Zenobia,1882,F,7
4747,Zetta,1882,F,7
4748,Albertina,1882,F,6
4749,Alda,1882,F,6
4750,Alwina,1882,F,6
4751,Alyce,1882,F,6
4752,Annabell,1882,F,6
4753,Arah,1882,F,6
4754,Arminda,1882,F,6
4755,Bama,1882,F,6
4756,Bernadette,1882,F,6
4757,Bernadine,1882,F,6
4758,Birtie,1882,F,6
4759,Buena,1882,F,6
4760,Byrdie,1882,F,6
4761,Capitola,1882,F,6
4762,Carol,1882,F,6
4763,Cathern,1882,F,6
4764,Charlie,1882,F,6
4765,Christiana,1882,F,6
4766,Claribel,1882,F,6
4767,Claudine,1882,F,6
4768,Clora,1882,F,6
4769,Columbia,1882,F,6
4770,Dana,1882,F,6
4771,Delila,1882,F,6
4772,Dillie,1882,F,6
4773,Doshie,1882,F,6
4774,Drucilla,1882,F,6
4775,Eileen,1882,F,6
4776,Elizbeth,1882,F,6
4777,Etha,1882,F,6
4778,Eura,1882,F,6
4779,Evalena,1882,F,6
4780,Eve,1882,F,6
4781,Fronie,1882,F,6
4782,Glenna,1882,F,6
4783,Hennie,1882,F,6
4784,Henretta,1882,F,6
4785,Hermine,1882,F,6
4786,Hope,1882,F,6
4787,Ivie,1882,F,6
4788,Jeanie,1882,F,6
4789,Joseph,1882,F,6
4790,Jossie,1882,F,6
4791,Justina,1882,F,6
4792,Lea,1882,F,6
4793,Leaner,1882,F,6
4794,Lemma,1882,F,6
4795,Leonia,1882,F,6
4796,Lorraine,1882,F,6
4797,Lota,1882,F,6
4798,Louis,1882,F,6
4799,Lucetta,1882,F,6
4800,Macie,1882,F,6
4801,Mahalie,1882,F,6
4802,Margaretta,1882,F,6
4803,Marry,1882,F,6
4804,Martina,1882,F,6
4805,Maryann,1882,F,6
4806,Millicent,1882,F,6
4807,Narcissus,1882,F,6
4808,Netta,1882,F,6
4809,Novella,1882,F,6
4810,Oda,1882,F,6
4811,Odelia,1882,F,6
4812,Olevia,1882,F,6
4813,Ota,1882,F,6
4814,Patience,1882,F,6
4815,Paula,1882,F,6
4816,Peggy,1882,F,6
4817,Phillis,1882,F,6
4818,Philomene,1882,F,6
4819,Ramona,1882,F,6
4820,Rozella,1882,F,6
4821,Ruthie,1882,F,6
4822,Salina,1882,F,6
4823,Sibyl,1882,F,6
4824,Sinda,1882,F,6
4825,Tabitha,1882,F,6
4826,Texanna,1882,F,6
4827,Texie,1882,F,6
4828,Therese,1882,F,6
4829,Tilla,1882,F,6
4830,Tinnie,1882,F,6
4831,Valeria,1882,F,6
4832,Vashti,1882,F,6
4833,Vella,1882,F,6
4834,Verdie,1882,F,6
4835,Verne,1882,F,6
4836,Veva,1882,F,6
4837,Vicy,1882,F,6
4838,Viney,1882,F,6
4839,Wilda,1882,F,6
4840,Zelda,1882,F,6
4841,Zena,1882,F,6
4842,Zita,1882,F,6
4843,Affie,1882,F,5
4844,Albert,1882,F,5
4845,Albertha,1882,F,5
4846,Alexina,1882,F,5
4847,Allene,1882,F,5
4848,Altie,1882,F,5
4849,Anabel,1882,F,5
4850,Anie,1882,F,5
4851,Annis,1882,F,5
4852,Artelia,1882,F,5
4853,Arthur,1882,F,5
4854,Atha,1882,F,5
4855,Barbra,1882,F,5
4856,Beaulah,1882,F,5
4857,Belva,1882,F,5
4858,Berdie,1882,F,5
4859,Bertina,1882,F,5
4860,Biddie,1882,F,5
4861,Birdella,1882,F,5
4862,Blossom,1882,F,5
4863,Cara,1882,F,5
4864,Carmela,1882,F,5
4865,Carolyne,1882,F,5
4866,Cathryn,1882,F,5
4867,Celestia,1882,F,5
4868,Charlottie,1882,F,5
4869,Cilla,1882,F,5
4870,Classie,1882,F,5
4871,Clifford,1882,F,5
4872,Courtney,1882,F,5
4873,Daisey,1882,F,5
4874,Dave,1882,F,5
4875,Denise,1882,F,5
4876,Dezzie,1882,F,5
4877,Dicy,1882,F,5
4878,Dorthea,1882,F,5
4879,Dove,1882,F,5
4880,Edmonia,1882,F,5
4881,Edward,1882,F,5
4882,Electa,1882,F,5
4883,Eleonore,1882,F,5
4884,Eudora,1882,F,5
4885,Eulah,1882,F,5
4886,Fairy,1882,F,5
4887,Fannye,1882,F,5
4888,Fidelia,1882,F,5
4889,Franc,1882,F,5
4890,Francina,1882,F,5
4891,Francisca,1882,F,5
4892,Fredericka,1882,F,5
4893,Genevra,1882,F,5
4894,Grayce,1882,F,5
4895,Helga,1882,F,5
4896,Hessie,1882,F,5
4897,Honora,1882,F,5
4898,Iris,1882,F,5
4899,Iza,1882,F,5
4900,Jeanetta,1882,F,5
4901,Jeannie,1882,F,5
4902,Jemima,1882,F,5
4903,Jerusha,1882,F,5
4904,Jesse,1882,F,5
4905,Jewell,1882,F,5
4906,Joella,1882,F,5
4907,Judy,1882,F,5
4908,Junie,1882,F,5
4909,Katharina,1882,F,5
4910,Katy,1882,F,5
4911,Laurie,1882,F,5
4912,Lavenia,1882,F,5
4913,Leatha,1882,F,5
4914,Leda,1882,F,5
4915,Lisette,1882,F,5
4916,Littie,1882,F,5
4917,Loda,1882,F,5
4918,Lorenza,1882,F,5
4919,Louetta,1882,F,5
4920,Louvenia,1882,F,5
4921,Luda,1882,F,5
4922,Lular,1882,F,5
4923,Lynda,1882,F,5
4924,Margarett,1882,F,5
4925,Margeret,1882,F,5
4926,Marget,1882,F,5
4927,Mariam,1882,F,5
4928,Maye,1882,F,5
4929,Minda,1882,F,5
4930,Miranda,1882,F,5
4931,Modena,1882,F,5
4932,Nanna,1882,F,5
4933,Nealie,1882,F,5
4934,Nelie,1882,F,5
4935,Olena,1882,F,5
4936,Olie,1882,F,5
4937,Otelia,1882,F,5
4938,Penny,1882,F,5
4939,Pheobe,1882,F,5
4940,Pollie,1882,F,5
4941,Portia,1882,F,5
4942,Rella,1882,F,5
4943,Rennie,1882,F,5
4944,Roseanna,1882,F,5
4945,Roxana,1882,F,5
4946,Sabina,1882,F,5
4947,Sada,1882,F,5
4948,Sadye,1882,F,5
4949,Sammie,1882,F,5
4950,Savilla,1882,F,5
4951,Selena,1882,F,5
4952,Shellie,1882,F,5
4953,Sibbie,1882,F,5
4954,Thekla,1882,F,5
4955,Tinie,1882,F,5
4956,Veda,1882,F,5
4957,Vienna,1882,F,5
4958,Vinia,1882,F,5
4959,Vira,1882,F,5
4960,Willia,1882,F,5
4961,Zaidee,1882,F,5
4962,Zana,1882,F,5
4963,Zilla,1882,F,5
4964,John,1882,M,9557
4965,William,1882,M,9298
4966,James,1882,M,5892
4967,George,1882,M,5193
4968,Charles,1882,M,5092
4969,Frank,1882,M,3176
4970,Joseph,1882,M,2670
4971,Thomas,1882,M,2610
4972,Henry,1882,M,2579
4973,Robert,1882,M,2500
4974,Edward,1882,M,2477
4975,Harry,1882,M,2232
4976,Walter,1882,M,1805
4977,Arthur,1882,M,1686
4978,Fred,1882,M,1641
4979,Albert,1882,M,1499
4980,Samuel,1882,M,1003
4981,Louis,1882,M,852
4982,David,1882,M,838
4983,Clarence,1882,M,837
4984,Charlie,1882,M,753
4985,Richard,1882,M,746
4986,Joe,1882,M,739
4987,Andrew,1882,M,673
4988,Will,1882,M,666
4989,Jesse,1882,M,660
4990,Ernest,1882,M,642
4991,Oscar,1882,M,625
4992,Daniel,1882,M,594
4993,Sam,1882,M,555
4994,Willie,1882,M,541
4995,Alfred,1882,M,523
4996,Roy,1882,M,521
4997,Benjamin,1882,M,478
4998,Carl,1882,M,478
4999,Peter,1882,M,461
